-5.0684,-9.6932,3.6705
-7.3032,5.3181,-1.7661
-2.2405,7.048,9.7467
-9.2022,-10.187,0.6855
-1.6223,0.20884,7.6204
-3.9652,2.8757,10.732
-3.6515,0.09418,-6.0318
9.1392,2.9058,-5.3628
-2.6132,0.9794,-6.9996
-3.1502,11.175,6.1949
-4.8411,-2.1589,-3.399
-4.9823,-0.3209,-6.0687
1.2279,-3.24,7.5233
-2.2044,7.7089,9.8945
-3.4383,-3.949,0.66104
5.568,-3.7476,-1.9667
3.8161,-5.5216,10.981
-6.5467,4.3822,-2.101
-3.0725,5.3268,-12.137
-5.2358,3.7307,-10.842
-2.5211,5.893,9.7349
-3.6607,-0.077556,-5.7725
1.2864,-7.2818,6.0553
10.574,-7.8609,-1.9329
-9.2094,-6.9698,-1.7189
-4.7999,0.83137,-5.2691
8.2214,6.7119,-1.2173
3.9561,1.3232,-7.8476
6.0236,-2.5861,-3.7568
-9.2742,-0.63689,-8.8745
-7.9551,10.433,1.7693
5.2434,-0.16469,-6.8192
4.9002,0.30845,-6.8616
-7.3502,6.4551,-0.75813
-4.6116,9.0619,3.6873
-6.0252,4.3961,-11.638
-5.5532,-0.86935,-7.7982
-1.9417,-6.4164,9.2623
-3.1569,0.37739,9.6435
0.11234,4.6145,6.1761
0.66325,-1.5741,6.2128
9.453,-0.77149,-7.5925
-0.59794,0.79496,-6.2795
-3.4632,-0.70313,-4.6332
1.0998,2.7993,-9.2403
-0.10488,8.068,7.8986
-8.5394,-1.9832,-9.9204
-0.63773,-5.4343,7.479
4.0422,3.9011,-0.17344
-4.1186,10.642,5.0668
3.9381,-4.2615,0.38814
-11.342,4.4912,-5.1238
4.5461,3.5366,-10.519
-11.704,4.125,-5.623
5.6451,0.62034,-6.0085
-5.3847,7.8547,2.127
-0.38181,-2.1067,5.8685
-2.1906,-1.2674,-7.3242
-1.0695,-5.0084,-11.691
10.425,2.2301,-6.6571
0.20197,-6.535,7.3938
6.5635,6.0171,-0.4906
3.3554,-8.2993,4.4265
-2.4155,2.3504,-8.8214
-1.6532,7.0369,5.5111
4.0535,-0.382,-6.6204
1.2596,-3.6188,-10.213
-0.15206,-3.9361,5.7936
-7.4741,-8.4105,0.7294
-1.4029,-8.3835,6.4797
-0.54273,-5.6917,6.1299
-1.6211,1.3506,7.7008
3.866,-1.55,-8.1109
1.8755,-1.2314,-7.2066
5.8696,0.65777,-7.6629
3.1629,-0.11269,-5.4678
6.0892,12.086,4.2237
-1.7002,-2.31,-8.6771
-3.4339,1.2429,-7.5964
-0.87458,1.4235,-7.3565
-2.1808,0.43207,-5.9845
-6.5971,-1.7818,-5.109
-2.848,5.6734,-12.453
7.3296,5.4222,-1.6873
-0.32342,8.7628,7.7439
-2.0682,-0.50125,8.2638
-2.2649,9.2009,6.0217
11.277,-3.9255,-5.5728
-0.27195,-8.5223,8.2431
4.5762,0.90725,11.239
7.8965,-0.61226,-8.3551
-12.128,-3.3915,-6.4494
-1.2129,5.6757,5.2668
3.125,-0.89018,-7.0166
5.2323,4.473,-11.577
-4.2876,-6.4476,2.1204
0.59778,-3.0863,6.5717
3.1058,4.3509,10.026
4.0258,4.6548,0.72347
-4.711,-6.6381,1.8317
7.6179,5.5571,-1.7854
-12.354,-6.4059,-4.1248
3.687,5.1824,1.6777
10.979,7.9608,-2.1165
-4.0298,-2.2779,10.741
1.2217,2.9013,7.4256
-2.4563,-2.696,-9.2498
3.7981,-12.077,6.0845
-6.5866,5.8269,-0.68756
-0.34878,-7.3605,7.8794
4.6179,4.5208,-0.10793
10.046,1.7098,-6.9622
-6.4668,0.69262,-6.3278
-10.675,-5.068,-4.2606
3.5824,4.6029,1.2187
3.5731,-5.8264,2.4023
-1.7743,3.8469,8.3856
3.2099,-3.9632,0.99386
-11.918,-6.1842,-4.0544
7.261,7.2209,-0.033011
-0.18324,-6.3665,6.8794
1.5906,4.2162,8.254
3.9622,5.2887,1.4497
-4.4165,0.31804,-6.6781
8.3801,-3.2865,-11.099
1.5296,7.5267,5.9137
2.7684,3.9595,9.5798
-1.1544,-7.4691,8.7642
6.8964,-8.7874,1.4797
-7.4452,1.7352,-9.3502
-8.1688,5.3782,-2.3645
4.2909,-7.3476,2.8231
0.80968,-8.0602,8.6146
-5.5586,-9.3944,3.0456
9.6761,10.846,0.78881
-10.498,-0.31968,-9.0188
7.2002,1.7346,-9.2757
-1.1599,0.35167,6.901
-4.9187,3.3637,-1.8259
-4.4503,1.1581,-4.5732
-4.2765,-3.7078,-10.652
4.1919,3.4634,-10.381
5.5456,-4.5894,-0.98621
3.3591,6.7783,10.79
-0.9923,-2.8842,7.0936
-8.084,-5.7155,-1.9919
1.2514,5.1371,4.8889
5.6726,0.37769,-7.2561
3.2581,-1.1864,-7.4714
8.7452,-1.8735,-9.8775
1.8749,-3.3107,8.3877
12.187,-3.5971,-6.3059
-4.1403,-2.8071,-9.6577
3.5127,4.1069,0.75108
1.4431,-1.7328,7.4961
-2.2049,-6.19,4.3421
-8.5487,-6.0606,-2.0223
1.3285,-5.2545,8.2399
0.42386,4.9036,7.0117
8.0093,-4.2207,-3.3665
-4.2714,-8.3993,3.5798
-5.7532,4.1413,-1.6787
1.2826,2.1175,7.3313
1.1461,1.1156,-6.9021
1.4458,2.5388,7.6535
-0.20418,-7.1981,7.215
-4.2654,1.3703,-4.1153
-5.8963,-4.3885,-1.5328
-0.56594,-1.0518,-6.7323
-4.2836,-3.994,-0.34526
4.6706,-3.7613,11.563
-1.0394,1.9179,6.9198
0.145,3.8792,-10.471
2.8617,-1.1808,-7.3578
-3.463,0.48557,-5.0053
-2.8666,3.8177,-10.573
-1.053,-9.0267,9.186
-3.4781,-7.6939,11.113
-3.8917,-5.0027,-11.906
9.5079,-9.0632,-0.31709
-4.9258,4.3225,-0.66389
-5.9138,1.9006,12.621
0.02714,1.3765,-7.243
-5.6366,-1.3065,-5.1226
0.5322,8.5971,8.5295
0.94096,2.0445,6.794
0.31289,-3.4833,6.291
1.6613,-5.5615,4.6123
8.3861,7.8856,-0.38478
0.9066,-9.2388,9.1187
-4.0688,-6.3512,11.386
5.0799,1.8606,-4.0067
10.771,7.2813,-2.5059
5.6335,5.8599,0.21543
1.1136,4.4599,7.7323
-1.0817,0.77594,6.8014
4.6607,1.6367,-8.4302
1.3662,-7.0205,5.829
2.2022,-12.155,7.4659
7.1274,10.548,2.4856
4.3998,5.2478,11.508
-7.8007,-3.3412,-4.1255
-3.899,-4.3303,0.51605
7.5699,-9.2222,1.2444
-0.14459,-3.5486,5.6117
-2.4341,10.824,6.6605
-1.6579,-1.1607,7.7325
4.6874,4.2225,-11.243
-2.3995,-9.6545,6.1221
5.7355,8.768,2.4656
-4.2657,6.5706,2.2451
-6.8863,0.79475,-6.4127
0.13418,-2.4469,-8.7595
-0.68394,-3.874,4.9323
1.0838,-5.4525,-12.137
1.887,-0.83272,8.0306
-2.3942,-4.1749,9.1975
8.5214,-1.1095,-9.0709
5.0614,-0.9436,-7.7183
-1.729,4.9179,4.0712
-4.788,1.9563,-8.8376
2.5924,-0.16617,-5.6775
4.3743,4.2916,-0.095495
-9.6886,7.2166,-1.8491
2.2274,-3.8601,8.9357
1.1032,2.0922,7.057
5.5795,0.67816,12.251
7.1048,1.2497,-8.7431
1.1135,9.6636,7.355
-11.082,0.012449,-8.9567
-9.3808,2.6226,-5.7674
-3.7457,3.0555,-9.8628
1.5832,-10.315,7.2016
4.1623,2.8946,-1.6758
-4.0518,-7.9228,3.4766
2.5201,-6.1346,9.7937
6.3303,4.9699,-1.3029
7.8859,-9.0135,0.8473
11.439,2.9244,-6.5198
1.2248,-6.3488,5.6325
3.1954,-5.3047,10.307
3.5135,-5.0362,10.583
-1.1526,1.4834,-7.4753
-0.3056,-6.301,7.4191
3.7848,7.2395,3.2734
-3.6822,-0.56353,-6.7351
11.079,7.6779,-2.3936
4.1803,-1.9447,10.875
-6.9464,-6.4339,-0.44293
-4.5189,2.2725,-9.1345
8.7987,-1.6715,-6.4088
7.6972,-6.6968,-0.82598
2.5936,0.50399,8.9551
-11.522,1.4463,-7.8465
0.052896,6.7172,7.1799
2.0086,8.5064,5.9193
-0.48488,-3.7526,-10.334
-3.8453,4.4808,0.75287
2.4977,-11.394,6.8707
-1.3577,-6.4382,8.6437
-3.5821,-9.0821,4.6751
2.7479,-6.4601,10.108
-5.8144,2.8739,12.59
-1.518,-9.3564,6.8266
-3.7437,8.9411,4.4351
-0.0093705,5.5537,-12.219
-5.0549,-5.9563,0.88043
-6.77,6.265,-0.44348
2.7083,-10.994,6.4966
-10.569,1.6598,-7.2445
-3.517,6.6815,3.1543
4.4001,-4.8796,-11.85
-3.8669,7.8344,3.6041
-3.9117,2.8587,-9.6725
-2.2891,-0.64633,-6.3849
0.55571,1.2874,-7.1193
-2.8825,2.2566,-8.7804
1.0528,3.7156,7.4229
1.8446,3.1393,-9.7058
-0.83725,-1.8503,6.5793
-3.1744,-3.8678,-10.663
0.78718,-9.9507,7.7864
1.5969,-0.52398,7.5937
-1.4329,-1.7337,-7.8714
-1.3395,3.0222,7.6192
-10.635,-6.0612,-3.4017
-10.227,-0.23188,-8.8402
-1.6524,-3.9904,3.4389
-7.0453,-8.9012,1.4386
-4.037,6.4691,2.4107
-7.6421,-9.7643,1.5639
8.7275,7.8811,-0.6426
2.137,1.3904,-7.4922
-10.246,-6.5837,-2.7289
4.6465,-5.9805,1.3297
8.1816,3.3597,-4.349
1.5616,1.2965,7.6078
-1.7719,-5.6873,4.5513
-7.0328,1.1602,-8.6252
-3.3923,6.9529,3.4926
0.97229,-4.2916,4.7488
-3.2994,3.8856,-10.698
-5.5103,0.5111,-6.0801
-0.94768,-7.9262,8.7076
4.4722,5.6708,1.2334
-2.2474,-11.196,6.9997
-1.5707,-5.8247,-12.519
-8.8195,-1.2077,-6.8842
1.6604,-8.9712,6.5038
-3.4636,7.9602,11.162
9.0687,-1.3145,-9.4488
-5.0931,3.017,-2.4442
-8.4964,4.9066,-3.0368
6.6141,6.7205,0.092212
10.586,-2.1511,-6.8049
10.948,8.8607,-1.4324
1.3753,-9.9636,7.239
-1.3635,-5.3506,4.8714
2.4643,-1.8105,8.8854
4.2136,6.3065,2.0825
7.9738,0.98851,-6.717
-9.0295,0.2533,-8.416
-5.3723,-7.2803,1.696
-2.3697,6.2735,4.1982
-0.35034,-4.5809,6.7879
0.78273,9.7771,9.1879
-4.0929,-5.6938,1.6795
-0.81499,6.6535,6.2759
-10.914,1.1301,-7.8725
-6.9307,2.2092,-4.8133
1.5667,-4.4768,3.9756
4.3812,-0.78725,-5.0846
5.281,-2.7615,12.065
7.0264,-6.3482,-0.58607
7.0931,-11.541,3.1247
-5.8425,-3.8652,-2.0745
-7.6856,-1.2476,-6.3015
-0.43636,-3.6921,6.5561
-1.1682,-2.2575,7.1922
7.6012,-4.693,-2.6054
4.7712,11.367,4.9013
-8.798,1.0462,-9.1023
-7.2705,0.59242,-8.1054
-2.5236,4.5655,2.6298
5.3497,-1.9575,-8.9857
0.74313,-5.6943,7.6993
0.10463,2.1458,-8.3604
-0.49283,-8.3253,7.3898
5.3672,-0.30972,-7.0517
1.0311,4.0571,4.4983
-5.2805,-9.9609,3.6499
-1.1058,-7.2103,6.2207
3.4181,-7.4425,3.8066
-0.45734,6.9064,7.8236
-3.0537,-1.0412,-7.2118
10.155,-8.3489,-1.2876
-2.262,-6.839,9.7115
0.098224,-5.3374,6.526
5.7753,-0.48246,-6.2464
-1.6268,9.1206,6.6089
-6.4095,-2.9765,-3.571
-6.7528,-0.53661,-6.6447
1.8286,0.51548,-6.0176
8.4451,1.2201,-6.6973
-1.5578,4.9187,8.4092
-7.7774,6.9367,-0.68536
7.6553,-0.39693,-8.0426
7.6154,-1.2449,-8.9054
-1.5449,3.0443,7.9013
-2.7872,9.2267,5.5259
7.5773,-2.0995,-9.7538
3.1683,-3.8316,10.002
-2.5703,1.331,-7.4995
-4.3659,-0.37405,-6.7338
4.3624,-0.91587,-7.449
9.8355,-4.312,-4.4366
5.5541,2.5644,-9.6987
1.3937,11.432,7.8546
5.6002,4.7158,-0.90194
7.5343,-2.1713,-5.2153
1.0397,-3.6179,7.3756
-4.2478,-0.21108,10.875
-4.1416,3.0637,-9.9413
-3.1101,-2.8355,9.7852
-1.1208,0.91997,-6.5714
1.2357,4.1838,-10.835
-9.027,5.7465,-2.6344
-0.51015,-2.4108,-8.7206
3.3051,0.30011,-6.1988
-0.083033,4.1156,-10.731
-4.4625,3.9191,-0.64117
10.936,-2.9876,-6.2203
2.3756,-0.57467,8.6771
-1.3828,7.0023,5.8004
1.5789,-7.8085,6.0069
-2.1197,-2.9616,8.6245
2.1336,7.7362,9.8327
1.7456,5.2067,4.2572
9.4844,0.72306,-7.6524
-8.0346,-4.7033,-2.9093
-9.093,-2.2971,-10.376
-3.5282,5.0339,-11.896
-2.8931,-0.34275,-6.1006
8.7841,9.4246,0.4617
-3.3604,1.5324,9.9364
5.4306,-1.1146,12.116
5.3112,8.2524,2.4871
6.5556,2.7048,-3.9938
-3.5662,-10.457,5.4585
6.4174,9.5159,2.388
5.0325,-6.9309,1.7466
2.9664,5.3136,10.07
6.4722,-1.5717,-5.2855
4.7093,2.5655,-9.5064
4.8565,2.9805,-2.2709
1.4826,-9.0444,9.6001
3.1141,7.7157,4.3098
4.7826,1.4718,11.477
2.7612,5.4528,3.0915
-6.5821,-4.8544,-1.6374
1.6951,-2.4418,7.976
-3.44,5.8975,2.6207
-0.61789,-3.5855,6.7778
4.8779,-0.74717,-5.4317
11.983,1.8256,-7.713
-8.4107,3.1381,-10.97
-10.271,6.099,-3.1448
1.4183,3.8962,3.7439
1.2924,-1.8569,-8.0282
0.83342,4.6404,7.4377
7.2972,-6.09,-1.0407
-0.87875,-3.4348,-9.9846
-5.4598,-6.9558,1.349
-2.0374,-6.7814,4.9201
1.1009,-8.6355,6.9073
6.7511,1.6749,-5.3245
2.9409,-5.4956,2.8967
-2.967,4.3173,1.7415
0.78445,-6.1836,6.0777
-8.2072,-7.5336,-0.52785
3.5725,-8.1725,4.1269
-0.67889,9.7117,9.0685
0.62955,-2.7204,-9.1189
-8.2855,-0.81921,-7.0366
5.5674,-4.8251,-0.75394
-0.74883,8.9775,8.877
3.1613,-8.4242,10.995
2.4809,3.3812,-10.049
-2.7554,-0.54569,-6.3754
-7.7568,-3.9404,-3.4759
2.3697,0.3259,-5.8671
3.23,2.104,-8.6566
-1.323,-1.7787,7.3262
5.8202,1.9293,-4.4377
4.8098,-3.6321,-1.3734
4.163,-4.2596,0.11377
-7.3377,0.93191,-6.4764
1.3619,4.1388,4.0314
-5.7434,-11.546,4.1972
-5.518,-3.9361,-1.6984
-3.9088,1.4602,-3.6849
12.319,4.0024,-6.0338
1.4801,7.8912,6.1549
0.74163,1.8804,-8.0154
-0.96013,1.2887,6.6673
-0.17418,6.9776,7.1541
-0.39795,1.8723,-7.9878
-3.8527,3.3674,-0.63916
-0.9231,9.8029,9.3267
-8.1432,2.1467,-9.9618
3.1299,2.5829,-9.2172
5.2453,7.3345,1.8609
-10.082,1.1148,-7.5348
9.6415,3.071,-5.4779
-2.2733,4.485,9.1276
-6.3303,9.3741,2.3657
-10.765,-0.16233,-8.9741
-10.812,-0.61538,-8.2936
-0.3215,8.0175,8.1017
1.5139,6.4469,5.3401
-4.55,-3.1843,-1.6878
-3.7249,-4.3715,0.78164
6.2189,-1.1687,-8.3654
-3.3417,-8.2078,11.108
-11.058,-5.2798,-4.3021
-0.47824,3.7807,-10.365
-8.3331,9.6835,0.9782
6.7357,-7.8502,0.91259
2.4331,-3.75,-10.453
-6.6705,4.3523,-11.717
1.0955,-2.5325,-8.9071
-7.0827,7.2128,0.10803
9.0924,-1.216,-7.0009
-6.2761,5.6748,-0.55773
-3.8156,2.343,-9.0626
4.1309,1.1108,-4.424
-0.1553,-5.9552,6.7311
8.1074,0.17207,-7.6288
5.1559,9.0612,3.1864
-2.4032,6.2307,9.6963
4.3553,12.273,5.7206
-2.8187,-5.0146,9.8487
-2.4443,1.2818,8.8088
-6.8196,-9.5636,2.0863
7.0871,-11.135,2.8837
-2.5432,-0.42808,-6.1078
-6.7919,4.9797,-1.6854
1.5809,4.3123,3.8242
-9.3296,9.7754,0.31286
2.9509,-10.636,6.1046
-0.67899,-4.5,5.3141
-10.886,1.9656,-7.1101
-0.24692,-5.544,7.0458
1.3908,1.6339,-7.7242
1.3065,1.2693,-7.1687
6.3043,-9.2225,2.2844
4.9632,2.8065,11.754
0.74971,5.9787,7.8092
0.86413,10.746,8.0428
-4.4247,-2.6177,11.189
3.3765,-7.122,3.63
-6.6198,-6.7743,0.13353
-4.1648,1.9488,-8.674
0.44342,-4.4089,5.606
5.1273,0.52217,-7.2223
0.75998,-2.3141,6.577
-0.87699,-6.489,8.1337
8.5226,6.8869,-1.2944
-11.493,-3.0326,-6.4517
-1.6534,4.3818,3.7685
7.7227,11.17,2.4164
-10.22,6.4924,-2.787
-4.7919,5.7135,0.92835
4.7822,-10.097,4.17
-9.9997,-7.0734,-2.1724
4.2337,3.5568,-0.84117
6.8511,3.8839,-2.8788
11.762,6.7801,-3.4978
7.5244,4.6115,-2.6295
5.0119,-9.0659,3.3206
-1.8592,7.4221,9.4685
-5.5749,2.2338,12.313
7.2351,11.06,2.7222
6.9797,2.4535,-9.943
2.3705,-8.9214,5.7722
-1.0278,-9.0572,7.1708
-5.3263,5.5613,0.23178
2.562,9.3251,5.7968
9.6188,7.9101,-1.2558
1.2361,-2.3364,-8.6661
0.81207,3.9062,4.747
-5.3921,0.79997,12.069
-0.26637,5.6897,7.1285
-1.049,4.1974,-10.841
-3.0631,-5.0836,2.375
-7.1646,5.6614,-1.3285
3.6761,-10.373,5.3144
-6.2122,-3.9769,-2.265
3.2311,1.2575,-7.5612
-7.1461,-5.0296,-1.9227
11.533,5.9309,-4.0379
-5.6499,-7.5359,1.6351
7.1121,-0.042428,-7.4497
9.2657,1.8025,-9.9686
1.0224,4.9802,5.1085
-3.8916,-6.9058,11.329
-10.53,-7.2078,-2.4103
-3.9044,4.2048,0.36344
4.2798,-3.4859,-10.42
1.1588,-4.465,-11.131
-5.1884,-3.5609,-1.8389
5.2113,-0.98853,-5.2918
0.88692,-6.9082,8.291
1.7195,-1.8346,-8.0487
-3.753,1.042,-7.4198
-3.4421,-4.8007,1.6063
2.4056,-7.4301,10.016
-8.8452,-6.9051,-1.5142
1.5227,6.8465,8.9479
-3.3226,-1.6938,-8.1601
2.3294,8.3935,5.5301
6.1824,-9.9291,2.8575
4.7838,2.1493,-3.3647
-1.0302,6.1535,8.189
-0.82306,-3.9076,7.1745
-0.63796,-3.9286,6.9289
12.379,-4.5255,-5.6352
1.2537,2.4748,-8.8454
0.99767,-0.80564,-6.3509
4.5818,-12.187,5.4913
-10.736,0.7709,-9.5071
-5.0685,1.7444,-4.16
3.1235,2.3623,-8.9521
7.5078,-0.68909,-6.8221
5.8341,-12.47,4.635
-4.5999,-10.829,4.7506
0.19673,-5.1532,6.8222
-9.0502,1.6268,-6.5752
2.2062,-7.627,5.2307
-1.7416,-0.039109,7.7936
5.9171,-3.8804,-11.119
-0.41347,-10.424,8.3236
-7.9725,7.2802,-0.55252
10.076,1.2767,-9.7415
-5.5697,-4.3776,-1.2427
2.9431,5.9204,3.2397
7.5519,2.5629,-4.799
6.8205,-3.1392,-10.584
9.2769,9.2765,-0.00028361
-5.5591,0.86113,-5.6551
0.39177,-0.98175,-6.5999
-5.5972,3.4389,-2.3641
4.0109,11.672,5.7031
-1.4098,-10.946,7.635
-5.1952,-4.2373,-1.0372
2.6123,-7.0376,10.117
-4.1437,4.7464,0.68178
-0.86137,0.42951,6.3874
7.9607,3.8721,-3.6841
6.8578,-2.4427,-4.4996
10.171,8.1324,-1.4612
-5.1436,2.3691,-3.3564
-4.4623,1.848,-8.628
-10.33,0.0077403,-8.673
4.778,5.0638,0.30169
5.3848,-4.1423,-1.3326
-8.543,2.7467,-5.1877
0.54895,-2.8236,6.4044
3.0083,-7.6873,4.4041
-6.6926,-1.4318,-5.5757
-6.5348,-7.7984,1.0451
5.3779,-0.81803,-5.6127
-11.597,-3.4354,-6.1553
-2.6306,-0.64318,9.0069
1.1045,7.3513,6.2923
-10.311,8.742,-1.1015
4.1141,1.692,10.786
4.9937,3.3812,11.84
3.3676,-10.083,5.4387
-7.6173,-6.9705,-0.53019
0.41372,6.2626,7.5283
8.575,-7.763,-0.6224
10.913,-8.6997,-1.527
-7.8851,2.8828,-10.597
-8.7802,-10.714,1.3395
-10.297,8.411,-1.3362
-4.5549,-1.5698,-4.0308
-3.9566,-5.8006,1.932
-6.5217,-1.2171,-5.7356
-2.8935,12.238,6.9194
6.5151,-12.03,3.8584
-0.11387,1.065,-6.7341
-6.3661,-5.684,-0.62923
-1.4474,-2.0431,-8.2989
11.256,-5.0841,-4.5776
-6.2485,-8.2098,1.6087
-6.1326,-0.18939,-6.7689
-7.4175,11.596,2.9089
-8.4621,-9.9663,1.0756
2.1788,2.8152,-9.3577
-6.8551,10.374,2.5909
6.2437,-2.4385,-9.7364
6.0835,-0.56102,-6.2991
-4.6339,-3.3934,-10.384
11.509,4.697,-5.0399
-4.5692,4.4475,-0.13659
-4.6631,-1.1537,-4.7221
-4.2085,-4.8009,-11.748
-6.6915,-3.9179,-2.7186
4.5469,-10.856,4.8112
7.5798,8.0041,0.33451
2.9121,-4.5564,9.8548
4.9272,-4.4529,-0.51723
-4.8205,11.939,5.1662
-0.32587,-8.9971,8.4744
-1.9335,5.2866,-12.011
-1.0356,5.7031,5.51
-9.7287,-7.5361,-1.6227
3.1246,-3.3094,9.8697
7.2315,-5.2109,-1.8129
-0.69647,-6.7718,6.4702
-8.7468,-10.274,1.0733
4.2367,-2.7792,11.009
-6.6446,-0.95376,-8.2721
-5.2882,4.2289,-1.139
-11.22,0.43316,-8.6149
4.3453,-0.97908,-4.7736
9.5231,-2.1929,-6.2541
-2.3451,-9.2714,10.47
-2.1111,7.219,5.0981
-4.3187,-2.5483,-2.3513
-5.523,0.14942,-6.9171
1.0465,5.8256,5.5643
4.3803,-11.828,5.473
-2.8806,-6.4281,3.6972
-2.684,8.1751,5.0407
2.9482,-7.5583,10.577
-7.9214,-2.8844,-4.6805
-4.0878,9.8289,4.6369
4.8764,10.768,4.478
7.5037,1.7389,-5.6719
-4.327,0.12774,-6.0188
3.1933,6.6098,3.4671
8.7065,-2.1981,-5.8315
2.9387,-3.6422,9.7146
-4.0122,5.7118,1.7883
0.59298,-5.4091,7.4155
-6.262,-7.9465,1.3979
1.7398,-7.1516,9.2665
-9.2183,7.3097,-1.4492
2.7585,7.166,4.3418
-2.5549,-6.4408,4.091
-5.0192,7.4187,2.1462
3.4354,-4.1208,0.87089
1.9737,-1.281,8.1879
6.6891,-0.26762,-6.9237
-2.7884,-2.193,9.3272
9.8818,-1.4531,-7.1292
4.4905,-2.5987,11.255
-4.1333,3.04,-1.4338
4.9121,0.64055,-5.5982
-0.56176,-9.2276,8.7861
-1.5112,5.0862,4.4968
9.2976,-4.5508,-3.8924
1.04,-10.292,9.5981
-1.2879,-7.5404,6.1851
-2.4375,5.2388,-11.998
5.2567,-6.072,0.78207
8.1464,8.3209,0.13324
2.4231,0.59279,-6.3393
8.3083,10.706,1.6814
2.5693,-2.57,9.113
-1.8069,-3.4716,-10.085
1.6086,-1.5135,-7.5795
2.1065,3.5487,-10.198
-5.8425,-7.7964,1.6592
-1.2283,11.799,8.1496
2.7502,4.5658,2.306
5.5039,-2.7867,-3.1007
-9.8255,7.8117,-1.4736
-1.2583,-5.6806,-12.367
11.855,3.2153,-6.4682
-1.3646,-6.4084,5.4974
-0.92374,3.5097,7.1833
-7.27,-0.86291,-8.392
-11.404,4.2602,-5.3529
9.4019,-2.8616,-5.5485
2.8968,-0.87094,9.3469
-3.4769,1.138,10.045
-7.271,7.97,0.55821
